longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,month,time_period,casualties_per_vehicle,has_second_road,second_road_unknown,first_road_class_ordinal,second_road_class_ordinal
-2.87464,53.55829,2,1,4,6,20,0.0,,1.0,1,1.0,1,4,Afternoon,0.5,1,0,4,1
-1.54834,52.78241,2,1,7,6,30,16.0,2.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,4,3
-2.58323,51.45572,2,1,1,1,30,0.0,2.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,4,4
-0.04887,51.52131,2,1,5,3,20,0.0,,4.0,1,1.0,1,10,Evening,0.5,0,0,4,0
-1.37439,53.50681,2,1,4,6,30,0.0,,4.0,1,1.0,1,2,Evening,0.5,0,1,3,0
-0.28468,51.27319,2,1,7,6,60,0.0,,6.0,1,1.0,2,1,Evening,0.5,0,1,1,0
-3.0859,53.37675,1,1,2,6,30,17.0,4.0,1.0,8,1.0,1,1,Morning,1.0,1,0,1,1
-1.53902,55.18685,1,1,7,3,70,19.0,4.0,4.0,2,2.0,2,2,Night,1.0,1,0,4,4
-1.88758,52.50215,2,1,7,6,30,16.0,2.0,1.0,1,1.0,1,10,Morning,0.5,1,0,1,1
-3.92791,55.77568,2,1,6,6,30,13.0,4.0,4.0,1,1.0,1,3,Evening,0.5,1,0,1,1
-0.29809,51.46146,2,1,7,6,20,16.0,2.0,1.0,8,1.0,1,11,Morning,0.5,1,0,4,3
-2.13767,51.37356,1,1,2,6,30,0.0,4.0,1.0,1,1.0,1,2,Afternoon,1.0,1,0,4,2
-2.4523,53.24457,1,1,7,6,50,0.0,,1.0,1,1.0,2,4,Afternoon,1.0,0,0,3,0
-1.46846,52.51432,2,1,2,1,50,,2.0,4.0,1,2.0,1,12,Evening,0.5,1,0,4,4
-2.59175,51.44226,2,1,4,6,20,0.0,,1.0,1,1.0,1,4,Morning,0.5,0,0,1,0
0.36586,51.50296,2,1,3,3,70,0.0,,1.0,2,2.0,2,5,Evening,0.5,0,1,4,0
-1.15025,53.47913,2,2,6,7,30,,4.0,1.0,1,1.0,2,7,Afternoon,1.0,1,0,6,6
-0.87948,51.07122,2,5,5,3,70,0.0,,6.0,1,1.0,2,5,Evening,2.5,0,0,4,0
-4.26203,55.8439,1,1,6,6,30,19.0,4.0,4.0,1,1.0,1,1,Evening,1.0,1,0,4,1
1.4419,52.77819,2,1,1,6,50,16.0,4.0,1.0,1,1.0,2,7,Afternoon,0.5,1,0,4,1
-1.89245,52.46462,2,1,6,7,30,19.0,2.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,1,4
0.0357,51.5297,1,1,1,3,30,13.0,4.0,1.0,1,2.0,1,10,Afternoon,1.0,1,0,4,1
-1.41222,52.13835,3,1,1,6,50,16.0,4.0,1.0,1,2.0,2,11,Afternoon,0.3333333333333333,1,0,3,1
-1.91119,53.86461,1,1,3,6,30,13.0,4.0,4.0,1,1.0,1,1,Afternoon,1.0,1,0,4,1
-1.09063,51.4315,2,1,2,6,60,0.0,4.0,1.0,1,1.0,2,12,Morning,0.5,1,0,4,1
-0.07919,51.68844,2,1,3,3,70,0.0,,1.0,1,1.0,2,5,Afternoon,0.5,0,0,6,0
-2.55728,51.44329,1,1,5,6,20,13.0,4.0,4.0,5,2.0,1,12,Afternoon,1.0,1,0,1,1
-1.52641,53.78095,3,1,2,3,30,0.0,,1.0,1,1.0,1,8,Afternoon,0.3333333333333333,1,0,4,1
-1.85224,52.46752,2,1,4,6,30,0.0,,1.0,2,2.0,1,3,Afternoon,0.5,1,0,1,1
-0.19111,51.49413,2,1,3,9,20,,9.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-1.77306,53.80492,1,1,6,6,20,0.0,,1.0,1,2.0,1,1,Morning,1.0,1,0,1,4
-1.07854,52.64752,2,1,4,2,30,0.0,,1.0,1,1.0,1,6,Morning,0.5,0,1,1,0
-0.41324,51.88183,1,1,3,6,20,0.0,,1.0,1,1.0,1,11,Afternoon,1.0,1,0,1,1
-0.28665,51.55399,2,1,2,6,30,19.0,2.0,1.0,1,1.0,1,6,Evening,0.5,1,0,3,1
-0.70889,51.22821,2,1,5,6,40,0.0,,1.0,2,2.0,2,5,Afternoon,0.5,1,0,1,1
-1.74065,53.78754,2,1,5,1,40,,1.0,4.0,1,2.0,1,11,Night,0.5,1,0,4,4
-4.92815,50.30352,2,1,3,6,60,0.0,,6.0,1,4.0,2,1,Evening,0.5,1,0,1,1
-0.05446,51.6079,2,1,1,1,20,0.0,4.0,4.0,1,1.0,1,3,Evening,0.5,1,0,3,2
-0.74753,51.18717,2,4,5,6,30,0.0,,6.0,1,1.0,2,3,Evening,2.0,1,0,1,1
-0.36415,50.83461,2,1,3,7,30,0.0,,1.0,1,1.0,1,5,Morning,0.5,1,0,4,1
-1.43226,54.874,2,1,7,6,30,0.0,,1.0,1,1.0,1,11,Morning,0.5,0,1,1,0
-0.22963,53.08515,2,1,4,6,60,0.0,,1.0,1,1.0,2,3,Afternoon,0.5,0,0,4,0
-0.04832,51.65469,1,1,4,6,30,13.0,4.0,1.0,9,1.0,1,12,Morning,1.0,1,0,4,1
-0.10875,51.48045,2,1,4,6,30,0.0,,1.0,1,1.0,1,9,Morning,0.5,0,0,4,0
-1.31006,52.58284,2,1,7,6,30,13.0,4.0,1.0,1,1.0,2,6,Afternoon,0.5,1,0,2,2
-1.61361,53.7378,1,1,5,6,30,0.0,,4.0,1,1.0,1,11,Afternoon,1.0,1,0,4,1
-2.63543,51.41874,2,1,7,1,30,0.0,2.0,1.0,1,1.0,2,3,Afternoon,0.5,1,0,4,4
-1.52508,54.7342,2,1,2,6,30,0.0,,1.0,2,2.0,2,2,Afternoon,0.5,1,0,4,1
-0.50427,51.47754,4,3,5,3,70,0.0,,1.0,1,4.0,2,1,Morning,0.75,0,0,6,0
-0.98018,51.7567,2,1,4,6,30,13.0,4.0,1.0,1,1.0,2,8,Afternoon,0.5,1,0,3,1
-0.77463,53.04565,3,1,5,7,60,,4.0,1.0,1,1.0,2,10,Afternoon,0.3333333333333333,1,0,4,3
-0.05317,52.38835,3,1,5,6,60,0.0,,1.0,1,1.0,2,7,Afternoon,0.3333333333333333,0,1,3,0
-0.07833,51.61448,2,1,6,3,40,0.0,,1.0,2,2.0,1,3,Afternoon,0.5,0,0,4,0
-2.58642,53.39984,3,1,6,6,30,13.0,4.0,4.0,1,1.0,1,10,Evening,0.3333333333333333,1,0,1,1
-2.04657,52.36713,1,1,5,6,30,13.0,4.0,1.0,1,1.0,1,3,Morning,1.0,1,0,4,1
-0.02794,51.8142,1,1,3,6,30,19.0,4.0,1.0,1,1.0,1,2,Afternoon,1.0,1,0,1,1
-3.31358,51.51472,3,4,3,6,30,16.0,2.0,1.0,1,1.0,2,5,Afternoon,1.3333333333333333,1,0,4,1
-0.11833,50.86939,2,2,2,6,60,13.0,4.0,4.0,1,1.0,2,5,Night,1.0,1,0,1,1
-2.98692,55.94464,2,1,7,6,40,,2.0,1.0,1,2.0,2,1,Afternoon,0.5,1,0,4,4
-1.09177,50.79542,1,1,1,6,30,13.0,4.0,4.0,2,2.0,1,3,Night,1.0,1,0,4,1
-0.16917,51.6857,2,1,6,1,60,,4.0,1.0,1,2.0,2,4,Afternoon,0.5,1,0,4,4
-2.67182,51.62744,2,3,3,6,20,0.0,,1.0,1,1.0,1,4,Afternoon,1.5,0,0,1,0
-0.10214,51.61295,3,2,6,2,30,13.0,4.0,4.0,1,1.0,1,9,Evening,0.6666666666666666,1,0,2,1
-0.83291,52.25518,2,1,6,1,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,4
-3.39934,56.04672,2,3,4,3,70,0.0,,1.0,2,2.0,2,4,Afternoon,1.5,1,0,6,5
-0.04257,51.54841,2,1,7,9,20,13.0,4.0,1.0,8,1.0,1,3,Night,0.5,1,0,2,4
0.14599,52.2278,2,1,2,6,30,0.0,,4.0,1,,1,11,Afternoon,0.5,1,0,4,1
-0.1058,51.39652,2,1,3,6,20,13.0,4.0,1.0,1,1.0,1,2,Morning,0.5,1,0,3,2
-1.23934,50.70126,2,1,5,6,60,13.0,4.0,6.0,1,1.0,2,8,Evening,0.5,1,0,1,1
-3.01242,53.62265,2,1,7,6,30,16.0,4.0,1.0,5,2.0,1,12,Morning,0.5,1,0,4,1
-1.09842,52.97902,2,2,2,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,1.0,1,0,1,1
0.21074,50.76001,2,1,4,6,40,0.0,,1.0,1,1.0,2,5,Morning,0.5,0,1,4,0
-0.0762,51.65216,2,1,3,6,20,13.0,2.0,1.0,8,2.0,1,7,Afternoon,0.5,1,0,4,4
-0.40976,51.44655,1,1,5,6,20,0.0,,4.0,2,2.0,1,2,Evening,1.0,0,0,4,0
0.15214,52.53608,1,1,4,6,60,0.0,,1.0,1,4.0,2,1,Morning,1.0,1,0,3,1
-1.96803,52.4619,2,2,1,6,30,0.0,,1.0,1,1.0,1,9,Afternoon,1.0,1,0,1,1
-0.04629,51.61122,4,1,6,3,40,0.0,,4.0,1,2.0,1,11,Evening,0.25,0,0,4,0
-0.25509,51.64281,2,1,6,1,30,0.0,2.0,1.0,1,1.0,1,1,Afternoon,0.5,1,0,4,4
0.54237,51.22911,2,1,4,6,40,13.0,4.0,6.0,2,2.0,2,12,Evening,0.5,1,0,3,1
-1.36573,52.2738,3,1,4,6,50,16.0,4.0,6.0,1,2.0,2,10,Morning,0.3333333333333333,1,0,4,1
-0.18791,53.84897,2,2,7,6,30,16.0,4.0,1.0,1,1.0,2,6,Afternoon,1.0,1,0,1,1
-2.52621,51.50519,2,1,6,1,50,0.0,2.0,1.0,1,1.0,2,4,Morning,0.5,1,0,4,4
-3.19662,51.65291,2,1,3,6,20,0.0,,1.0,1,1.0,1,6,Afternoon,0.5,0,0,1,0
-1.48212,52.5229,1,1,3,1,30,,4.0,4.0,1,1.0,1,7,Evening,1.0,1,0,3,1
-1.22324,54.55957,2,1,4,6,30,13.0,2.0,1.0,1,1.0,1,8,Morning,0.5,1,0,1,1
-2.95204,58.97967,1,1,7,6,30,13.0,4.0,4.0,4,1.0,1,12,Evening,1.0,1,0,1,1
-1.2289,52.94829,2,1,3,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,0.5,1,0,1,1
-0.13528,51.51653,2,1,6,2,20,13.0,2.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-1.55598,53.1367,1,1,2,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,0,0,4,0
-2.45914,50.65266,2,1,6,1,30,0.0,4.0,1.0,1,1.0,2,2,Morning,0.5,1,0,4,4
-0.15152,51.3625,2,2,4,6,20,0.0,,4.0,1,2.0,1,4,Night,1.0,0,0,1,0
0.44365,51.56416,2,1,1,6,30,13.0,4.0,1.0,1,1.0,1,6,Evening,0.5,1,0,1,1
-2.21549,53.497,1,1,7,6,20,0.0,,1.0,1,1.0,1,3,Afternoon,1.0,1,0,1,1
-4.38242,55.8898,2,1,6,6,20,13.0,4.0,4.0,4,2.0,1,2,Afternoon,0.5,1,0,4,1
-1.24543,50.83563,2,1,1,6,60,0.0,,1.0,1,1.0,2,4,Afternoon,0.5,0,0,1,0
-2.62124,51.43394,1,1,5,6,20,0.0,,1.0,1,1.0,1,5,Afternoon,1.0,0,0,1,0
-1.83693,52.49515,1,1,3,6,30,0.0,,4.0,4,1.0,1,2,Night,1.0,0,1,3,0
-0.76109,51.6188,1,1,6,3,40,0.0,,1.0,8,2.0,1,6,Afternoon,1.0,0,0,4,0
-2.70009,53.76534,3,2,5,6,30,17.0,4.0,4.0,8,1.0,1,11,Afternoon,0.6666666666666666,1,0,1,4
-1.93594,52.46474,2,1,1,6,30,16.0,4.0,1.0,1,1.0,1,5,Afternoon,0.5,1,0,3,1
-0.07302,51.56696,1,1,3,6,20,13.0,4.0,1.0,1,1.0,1,5,Morning,1.0,1,0,4,1
-1.57633,53.05723,1,2,1,6,50,0.0,,6.0,2,2.0,2,9,Evening,2.0,0,0,3,0
-0.30299,51.73091,3,1,5,3,40,0.0,,4.0,2,,2,2,Afternoon,0.3333333333333333,1,0,4,4
-1.92335,53.9612,1,1,6,6,60,0.0,,1.0,1,1.0,2,4,Morning,1.0,0,0,4,0
-1.51799,53.72451,2,1,2,3,70,0.0,,1.0,1,1.0,2,11,Morning,0.5,1,0,6,6
-0.36312,52.7175,1,1,7,6,60,0.0,,6.0,2,2.0,2,12,Night,1.0,0,0,2,0
-2.98163,53.40452,1,1,1,6,30,0.0,,4.0,1,1.0,1,12,Night,1.0,0,0,3,0
-0.1129,51.5044,2,1,1,1,20,0.0,2.0,4.0,1,1.0,1,5,Night,0.5,1,0,4,4
1.28094,52.63805,2,2,1,6,30,13.0,4.0,4.0,2,2.0,1,11,Afternoon,1.0,1,0,1,1
-0.42568,51.43738,2,1,4,9,20,,9.0,7.0,9,9.0,1,6,Evening,0.5,1,0,4,3
-0.18689,51.48216,2,1,3,7,20,19.0,4.0,4.0,1,1.0,1,10,Evening,0.5,1,0,4,1
0.2822,51.13494,1,2,6,6,40,16.0,4.0,1.0,1,1.0,1,9,Afternoon,2.0,1,0,4,1
-1.51099,55.12872,1,1,6,6,20,19.0,4.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,1,1
0.18534,51.44679,1,1,4,6,30,13.0,4.0,6.0,1,1.0,1,6,Evening,1.0,1,0,1,1
-2.05413,52.57873,2,1,2,6,30,0.0,,1.0,2,2.0,1,7,Evening,0.5,0,1,3,0
0.42517,52.76128,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,5,Evening,0.5,1,0,4,1
-0.28734,51.46176,2,1,3,6,20,0.0,,4.0,1,1.0,1,7,Evening,0.5,0,0,4,0
-0.19313,51.501,1,1,2,3,20,16.0,2.0,4.0,1,2.0,1,10,Afternoon,1.0,1,0,4,2
-2.7304,52.21933,2,1,3,1,30,,4.0,1.0,1,1.0,1,8,Morning,0.5,1,0,1,1
-1.13626,53.979,2,1,4,1,60,0.0,4.0,1.0,1,1.0,2,5,Afternoon,0.5,1,0,4,1
-2.71614,54.24594,2,1,3,6,60,13.0,4.0,1.0,1,2.0,2,6,Afternoon,0.5,1,0,4,3
-2.30033,51.28656,3,1,4,6,30,13.0,4.0,1.0,2,2.0,2,2,Morning,0.3333333333333333,1,0,4,1
-0.75294,51.32176,3,2,2,6,40,0.0,,4.0,1,1.0,1,12,Afternoon,0.6666666666666666,0,1,3,0
-0.23559,51.60219,2,2,6,3,50,13.0,2.0,1.0,2,2.0,1,5,Afternoon,1.0,1,0,4,2
-2.47745,53.70498,2,1,5,6,40,0.0,,1.0,1,1.0,1,10,Afternoon,0.5,1,0,4,1
-1.19182,52.95313,2,2,3,6,40,13.0,4.0,1.0,1,2.0,1,2,Morning,1.0,1,0,1,4
-0.19651,51.35339,2,2,1,6,20,16.0,4.0,4.0,2,2.0,1,11,Afternoon,1.0,1,0,1,1
-2.13467,53.52905,2,1,1,3,30,16.0,2.0,1.0,1,2.0,1,11,Morning,0.5,1,0,4,1
-0.08332,51.51058,2,1,5,6,20,13.0,4.0,1.0,2,2.0,1,4,Afternoon,0.5,1,0,1,1
-0.06783,51.44323,2,1,7,6,20,13.0,2.0,1.0,1,1.0,1,6,Evening,0.5,1,0,4,4
-1.47514,50.93397,2,1,4,1,40,0.0,2.0,1.0,1,1.0,2,11,Morning,0.5,1,0,1,1
-2.93283,54.89173,2,1,1,6,30,16.0,,1.0,1,,1,3,Morning,0.5,1,0,4,4
-0.40631,51.41115,2,2,6,6,30,0.0,,1.0,1,1.0,1,7,Afternoon,1.0,0,1,1,0
-1.24212,50.72456,2,1,4,6,30,13.0,2.0,1.0,1,1.0,2,6,Morning,0.5,1,0,4,1
-0.03976,51.47515,1,1,6,3,20,13.0,4.0,1.0,1,1.0,1,2,Afternoon,1.0,1,0,4,1
1.29711,52.60944,1,1,6,6,30,0.0,,1.0,1,1.0,1,8,Afternoon,1.0,1,0,1,4
-1.55425,53.74569,4,1,1,6,30,0.0,,4.0,1,1.0,1,2,Evening,0.25,1,0,1,1
-0.32789,52.48887,1,1,6,6,60,0.0,,1.0,2,2.0,2,3,Morning,1.0,0,1,1,0
-2.67886,53.77908,3,1,6,6,30,0.0,,1.0,1,1.0,1,4,Evening,0.3333333333333333,1,0,3,1
0.4021,52.74882,1,1,3,6,30,0.0,,1.0,2,2.0,1,1,Morning,1.0,1,0,4,1
-0.30926,51.60935,1,1,3,6,30,,4.0,1.0,1,1.0,1,4,Afternoon,1.0,1,0,2,1
-2.25445,53.48359,2,1,5,6,30,13.0,9.0,1.0,1,1.0,1,10,Afternoon,0.5,1,0,4,1
-2.57887,53.6118,1,1,3,6,40,0.0,,1.0,1,1.0,2,10,Afternoon,1.0,1,0,4,1
-2.09741,53.48722,1,1,7,2,30,16.0,2.0,4.0,1,1.0,1,8,Night,1.0,1,0,4,1
0.58135,50.85625,1,2,6,6,30,17.0,4.0,1.0,1,1.0,1,10,Afternoon,2.0,1,0,4,1
-2.37606,52.76448,1,2,4,6,30,16.0,4.0,1.0,1,1.0,1,11,Afternoon,2.0,1,0,1,1
0.06629,51.52284,1,1,2,3,50,0.0,,4.0,1,1.0,2,9,Evening,1.0,0,0,4,0
-2.12238,51.51382,2,1,7,3,40,0.0,2.0,1.0,1,1.0,2,2,Morning,0.5,1,0,4,6
-1.12914,50.79462,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,4,Morning,0.5,1,0,1,1
-2.99145,53.40355,1,1,7,3,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,0,0,4,0
-0.3432,53.7433,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-2.16069,53.61098,2,1,4,6,30,13.0,4.0,1.0,1,1.0,1,7,Evening,0.5,1,0,1,1
-1.42811,53.25814,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,3,1
-3.35173,56.11445,1,1,5,6,30,17.0,1.0,4.0,1,2.0,1,11,Evening,1.0,1,0,1,1
-2.72497,53.66198,2,1,2,6,30,,4.0,4.0,1,2.0,2,12,Evening,0.5,1,0,4,3
0.34873,51.4793,2,1,7,1,30,,,1.0,1,1.0,2,4,Afternoon,0.5,1,0,4,4
-0.06382,51.57023,2,1,1,6,20,13.0,4.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,4,1
-2.32044,52.95446,1,1,6,6,60,0.0,,6.0,3,4.0,2,11,Night,1.0,1,0,4,1
1.16207,52.0014,1,1,7,6,60,0.0,,1.0,1,2.0,2,10,Morning,1.0,0,1,3,0
-2.56063,52.53859,1,1,4,6,60,0.0,,6.0,1,2.0,2,10,Night,1.0,0,1,3,0
-0.1416,50.83609,1,1,1,6,20,0.0,,1.0,1,1.0,1,1,Afternoon,1.0,1,0,1,4
-1.41907,52.89957,2,1,3,3,50,0.0,,1.0,1,1.0,2,9,Evening,0.5,0,0,4,0
-0.10763,53.55719,1,1,4,6,30,,4.0,4.0,2,2.0,1,12,Evening,1.0,1,0,1,1
-0.13601,51.61107,2,1,2,3,30,16.0,2.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,4
-0.05506,51.43944,2,1,5,6,20,13.0,4.0,4.0,5,2.0,1,2,Evening,0.5,1,0,4,1
-1.67711,52.63291,1,1,2,6,30,0.0,,4.0,1,1.0,1,12,Afternoon,1.0,1,0,1,1
-0.0383,51.64703,2,1,6,9,20,0.0,,4.0,9,9.0,1,5,Morning,0.5,0,0,4,0
-0.2623,51.50902,2,1,2,6,20,18.0,4.0,1.0,1,2.0,1,12,Morning,0.5,1,0,2,1
-1.18892,53.48441,2,1,3,6,30,18.0,4.0,4.0,8,4.0,1,11,Morning,0.5,1,0,3,1
-0.08087,53.56016,5,1,1,6,30,0.0,,4.0,1,1.0,1,2,Night,0.2,1,0,1,1
-2.29622,53.59065,2,1,5,6,30,0.0,,1.0,2,2.0,1,8,Afternoon,0.5,1,0,4,3
-2.97323,53.78723,1,1,2,6,40,0.0,,1.0,1,1.0,1,6,Morning,1.0,1,0,4,1
-0.08901,51.53518,2,1,6,6,20,16.0,2.0,1.0,1,1.0,1,9,Evening,0.5,1,0,4,2
-4.47486,50.49689,2,1,6,6,60,13.0,4.0,1.0,1,1.0,2,8,Morning,0.5,1,0,1,1
-1.4061,50.85058,1,1,5,6,30,13.0,4.0,1.0,1,1.0,1,5,Evening,1.0,1,0,1,1
-0.26474,51.53157,2,1,7,6,20,13.0,4.0,4.0,1,1.0,1,1,Night,0.5,1,0,3,3
-0.23351,51.51218,1,1,1,6,20,19.0,4.0,4.0,1,1.0,1,7,Morning,1.0,1,0,1,1
-2.42527,53.54143,6,8,2,3,70,0.0,,6.0,7,2.0,1,11,Night,1.3333333333333333,0,1,6,0
-0.30418,51.49135,2,1,7,1,30,16.0,2.0,1.0,9,9.0,1,8,Night,0.5,1,0,4,3
-1.19085,52.96169,2,1,6,3,40,19.0,2.0,1.0,1,1.0,1,7,Evening,0.5,1,0,4,1
-1.14549,52.93845,2,2,3,6,30,0.0,,1.0,9,2.0,1,2,Afternoon,1.0,1,0,1,1
-3.78473,55.67483,1,1,5,9,20,0.0,,4.0,1,2.0,1,12,Evening,1.0,1,0,4,1
-2.81979,53.08262,2,1,1,6,50,13.0,4.0,1.0,1,1.0,2,6,Morning,0.5,1,0,4,1
-2.88972,53.42487,2,2,7,6,30,13.0,4.0,1.0,1,1.0,1,5,Afternoon,1.0,1,0,1,1
-1.56308,53.12092,3,1,1,6,30,0.0,,1.0,1,1.0,2,2,Morning,0.3333333333333333,0,0,4,0
-3.04249,53.81219,1,1,7,6,30,0.0,,4.0,1,1.0,1,4,Night,1.0,1,0,3,1
-2.67878,53.75192,1,1,4,6,30,16.0,2.0,4.0,8,2.0,1,2,Night,1.0,1,0,1,4
-0.44441,51.5658,1,1,7,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,1.0,0,0,1,0
0.14909,52.1793,2,1,2,1,20,,4.0,1.0,2,2.0,1,9,Morning,0.5,1,0,1,4
-1.67145,53.20922,3,1,7,6,30,0.0,,1.0,1,1.0,2,11,Afternoon,0.3333333333333333,0,0,4,0
-1.95295,53.66803,2,1,4,6,30,0.0,,1.0,1,1.0,2,1,Afternoon,0.5,1,0,4,1
-1.22209,52.93155,2,2,7,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,1,0,1,3
-1.81075,52.68676,2,1,4,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,0.5,1,0,1,1
-3.24378,55.64267,1,1,7,6,60,0.0,,1.0,1,1.0,2,8,Afternoon,1.0,1,0,4,1
-0.08181,51.39668,2,1,6,6,30,17.0,2.0,4.0,2,2.0,1,12,Evening,0.5,1,0,4,2
-4.00866,55.78599,2,1,5,6,30,13.0,4.0,1.0,1,2.0,1,11,Afternoon,0.5,1,0,4,1
-1.50926,53.80905,2,1,3,6,30,0.0,,1.0,1,1.0,1,4,Afternoon,0.5,1,0,3,1
-1.31668,53.50422,3,1,7,6,40,13.0,4.0,1.0,1,1.0,2,8,Afternoon,0.3333333333333333,1,0,3,1
-0.49248,52.63911,2,1,1,3,70,0.0,,6.0,2,2.0,2,9,Night,0.5,1,0,4,4
-2.44369,53.54379,4,2,4,3,70,0.0,,1.0,1,1.0,1,9,Morning,0.5,1,0,6,6
-5.23912,50.2545,2,1,5,6,40,0.0,,1.0,2,2.0,2,3,Evening,0.5,1,0,1,1
-0.72209,52.26944,2,2,6,6,60,16.0,4.0,1.0,2,2.0,1,5,Afternoon,1.0,1,0,3,2
-0.08385,52.89028,1,1,3,1,60,0.0,4.0,4.0,1,1.0,2,11,Afternoon,1.0,1,0,4,4
-2.39423,51.3657,2,1,7,6,30,16.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-0.15209,51.44684,2,1,4,6,20,13.0,4.0,4.0,1,1.0,1,1,Afternoon,0.5,1,0,1,1
0.78768,52.03476,1,1,5,6,30,0.0,,1.0,1,1.0,2,9,Afternoon,1.0,1,0,4,1
-2.42388,53.50607,2,1,3,3,40,16.0,2.0,4.0,2,2.0,1,10,Morning,0.5,1,0,4,4
-2.13766,52.45775,2,2,3,6,30,0.0,,6.0,5,2.0,1,1,Evening,1.0,1,0,1,4
-2.06195,51.76301,3,2,7,6,60,19.0,4.0,1.0,1,2.0,2,7,Afternoon,0.6666666666666666,1,0,1,1
-0.27959,51.52537,2,1,6,7,20,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
-0.19936,51.5929,2,1,4,3,40,13.0,2.0,4.0,1,1.0,1,11,Evening,0.5,1,0,4,1
-1.40168,54.0835,2,4,7,6,40,13.0,4.0,1.0,1,2.0,2,3,Afternoon,2.0,1,0,2,1
-3.05555,53.61183,1,1,1,6,50,0.0,,1.0,1,1.0,2,6,Morning,1.0,0,0,1,0
-2.23042,51.71924,2,2,4,6,40,0.0,,1.0,1,1.0,1,1,Afternoon,1.0,1,0,4,1
-3.26364,51.43821,2,1,6,6,50,0.0,,1.0,1,1.0,2,8,Morning,0.5,0,0,4,0
0.75045,51.54765,3,2,1,3,70,0.0,,1.0,1,1.0,2,3,Morning,0.6666666666666666,0,1,4,0
-4.61773,53.3012,2,1,7,6,20,0.0,4.0,1.0,1,1.0,1,7,Morning,0.5,1,0,4,1
-1.92854,52.28235,2,1,5,1,40,,4.0,1.0,1,1.0,2,6,Morning,0.5,1,0,4,4
-5.09973,50.16204,2,1,6,6,40,,4.0,1.0,1,2.0,2,11,Morning,0.5,1,0,1,1
-1.97252,52.67655,1,1,4,6,30,0.0,,7.0,1,1.0,2,3,Evening,1.0,1,0,1,3
-2.89944,54.01944,2,2,1,2,20,0.0,,1.0,1,1.0,2,7,Afternoon,1.0,0,1,1,0
-4.6293,51.95602,1,1,3,6,60,0.0,,1.0,2,2.0,2,2,Evening,1.0,0,1,1,0
0.09692,50.97276,2,1,2,6,20,19.0,2.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-2.42346,53.50391,2,1,4,6,30,0.0,,4.0,2,2.0,1,12,Afternoon,0.5,1,0,4,4
-0.01458,51.52915,2,1,3,1,20,0.0,2.0,1.0,2,2.0,1,4,Morning,0.5,1,0,4,4
-3.04951,53.80533,3,1,7,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,0.3333333333333333,1,0,1,1
-1.70935,53.34166,2,1,3,6,50,0.0,,7.0,5,2.0,2,12,Evening,0.5,0,1,4,0
-0.45472,54.10873,2,1,3,1,60,,4.0,1.0,1,1.0,2,5,Afternoon,0.5,1,0,3,3
-2.95673,53.40358,1,1,6,6,30,16.0,4.0,4.0,1,1.0,1,10,Evening,1.0,1,0,1,1
-1.07937,50.79421,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-2.75368,53.62051,2,1,3,6,60,0.0,,1.0,2,2.0,2,9,Morning,0.5,1,0,1,1
-4.31132,55.49849,1,4,4,6,60,0.0,,6.0,1,1.0,2,7,Evening,4.0,1,0,3,1
-3.95235,56.15446,1,1,5,6,20,19.0,4.0,4.0,2,2.0,1,12,Afternoon,1.0,1,0,1,1
1.41495,51.35522,2,1,6,6,30,0.0,,1.0,1,1.0,1,11,Morning,0.5,1,0,1,1
-2.98944,53.41356,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,9,Evening,0.5,1,0,4,1
-0.07326,51.39865,1,1,4,3,20,19.0,4.0,1.0,2,2.0,1,3,Afternoon,1.0,1,0,4,1
